,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,data_frame,cv_train_size,cv_test_size,lag_time,scoring_method,features_to_use
0,0.0012572526931762696,9.277455128158808e-05,0.0004887104034423829,1.4314965988658808e-05,{},-2.072167492731012,-1.4315645550203442,-1.3733958049820472,-1.2239247576156156,-1.3021827449629237,-1.9569957184352234,-2.496108701043272,-2.4038281762261837,-1.9623732755509613,-2.470495608357737,-1.8693036834925318,0.4767828170549194,1,finbert_tone_summary_sentiment_df,504,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012195348739624024,0.00013858320428955542,0.00047895908355712893,2.7640611475951497e-05,{},-2.089763374888605,-1.4324902902738283,-1.3732909655875452,-1.2069355035516707,-1.3025562217608466,-1.9665665189953605,-2.50349957969507,-2.4020752088415143,-1.963305780129061,-2.4691648784624096,-1.8709648322185912,0.4805750273299043,1,finbert_tone_summary_sentiment_df,504,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012987136840820312,0.00013265125524978947,0.0004902124404907226,2.2681728196183693e-05,{},-2.0696671191380025,-1.4241804046511979,-1.3742749648127812,-1.228853078146803,-1.3380175494706275,-1.955990502805389,-2.484257411512169,-2.4089218956828633,-1.9736455053052282,-2.480837696667724,-1.8738646128192784,0.4730009680308187,1,finbert_tone_summary_sentiment_df,504,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001196432113647461,0.00010582615188781042,0.0004693508148193359,1.4312344949153588e-05,{},-2.0535056724253016,-1.4191934804584547,-1.3644224394600202,-1.2262158044851048,-1.3169043208974804,-1.9768463777535308,-2.5292983840901027,-2.4178795889682902,-1.9823803337617003,-2.490156220333993,-1.877680262263398,0.485363596151745,1,finbert_whole_article_sentiment_df,504,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001183795928955078,0.00013053937797094043,0.00046389102935791017,1.8665921354158364e-05,{},-2.0716519327790497,-1.416371878981649,-1.3640558330184718,-1.208753160094267,-1.3171722213869912,-1.986538424161418,-2.533212383126247,-2.4172963777103535,-1.9797862253223784,-2.4865560919570253,-1.8781394528537851,0.48885422446077653,1,finbert_whole_article_sentiment_df,504,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.00131683349609375,7.069654025717864e-05,0.0004975557327270508,1.7771206554833994e-05,{},-2.05981505319941,-1.4029804794431242,-1.361888889517483,-1.227279083614773,-1.351440687255833,-1.9721288533102277,-2.510814784666852,-2.4134171924559524,-1.9889125559231748,-2.495234521250374,-1.8783912100637203,0.48114844271073365,1,finbert_whole_article_sentiment_df,504,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001236557960510254,0.00016747109734357497,0.000476384162902832,1.787295142213211e-05,{},-2.0728417209572,-1.4104963754136945,-1.365302543672641,-1.226775605846645,-1.3075125284902698,-1.9753266596566468,-2.492967231604901,-2.419907708157977,-1.9788334390890971,-2.4503581802042467,-1.8700321993093318,0.4782654422846112,1,finbert_tone_whole_article_sentiment_df,504,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012444496154785157,9.696616977818445e-05,0.0004856348037719727,2.0385401978659152e-05,{},-2.092367923940073,-1.4120868027404319,-1.366035611172265,-1.2096112378752308,-1.309202387498169,-1.9872967949384246,-2.4979212783717153,-2.4213491843162274,-1.975666530724474,-2.444880673532983,-1.8716418425109993,0.48139123541944423,1,finbert_tone_whole_article_sentiment_df,504,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013327360153198241,0.00011192062156896401,0.0005185365676879883,7.112857394062887e-05,{},-2.0710631524786343,-1.4004439500541181,-1.36790579656367,-1.2326799343613837,-1.343596924415533,-1.9683783310541534,-2.47282134463231,-2.419931546115769,-1.9870864999807585,-2.4617217840151397,-1.8725629263671468,0.47281706142216795,1,finbert_tone_whole_article_sentiment_df,504,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001351141929626465,9.561146567446328e-05,0.0005126714706420899,4.037448812190169e-05,{},-2.0689926549265705,-1.4315015984952513,-1.370532391777588,-1.2312102255710853,-1.3047573400041255,-1.9564117928382898,-2.5072233082394724,-2.4184048672681207,-1.9549651817465956,-2.459851788310804,-1.8703851149177904,0.47731641802799474,1,bert_topic_article_sentiment_df,504,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012574911117553711,0.00010665319034430786,0.00048439502716064454,2.2300754248397022e-05,{},-2.086074102817439,-1.4314401483585348,-1.370252527909814,-1.2147016056216784,-1.30493142537831,-1.9640818903834125,-2.5118328791279874,-2.4130202416982347,-1.9571724924340923,-2.4586447046854087,-1.8712152018414911,0.4803381591440042,1,bert_topic_article_sentiment_df,504,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013334989547729493,0.00012686267828398992,0.0004956007003784179,3.32716608148869e-05,{},-2.066424862859941,-1.412956472983777,-1.3723536951527922,-1.2363195020331343,-1.3399936449248508,-1.951470559135575,-2.4939425845707173,-2.4193718104835544,-1.9656996286032467,-2.467148455545368,-1.8725681216292955,0.47339317679675663,1,bert_topic_article_sentiment_df,504,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
